URL,Preparation,Utils
https://tasty.co/recipe/tachin-joojeh,"1) Make the marinade: In a large bowl, mix together the yogurt, lemon zest, garlic, turmeric, pepper, ginger, and salt. Add the chicken and toss to coat. Cover the bowl with plastic wrap and marinate the chicken in the refrigerator for at least 1 hour, or overnight. 2) Preheat the oven to 400 ° F( 200 ° C). 3) Make the yogurt rice: Add the water to a medium pot and bring to a boil over high heat. Add the rice and simmer for 3 minutes. Drain the rice and rinse(0) with cold water to stop the cooking process. The rice should be slightly translucent with a completely opaque center. Set aside to drain completely. 4) If using the saffron, combine with the warm water in a small bowl. Cover with plastic wrap or a lid and let bloom for about 5 minutes, until the water has cooled. 5) In a medium bowl, mix together the yogurt, egg yolks, turmeric, cumin, salt, pepper, and bloomed saffron, if using, until bright orange- yellow. Add half of the rice and stir(1) to incorporate. Set aside. 6) Cook the chicken and onions: Wipe the marinade off the chicken, then cut(2) into bite- size pieces. 7) Heat the olive oil in a medium pan over medium heat. When the oil is shimmering, add the onion and cook until just translucent, about 5 minutes. Add the ginger, garlic, cumin, and salt. Cook for 1 minute, until the garlic and ginger are fragrant, then add the chicken and cook until just cooked through, about 7 minutes. Remove the pan from the heat. 8) Grease a 2½-quart ovenproof glass bowl or a 5- inch square casserole dish with the butter and 2 tablespoons of olive oil. 9) Add the yogurt rice to the prepared bowl and pack down with a spatula. Evenly distribute chicken and onion mixture over the yogurt rice and pack down. Add the remaining cooked rice on top in an even layer. Cut a piece of parchment paper to cover the bowl and then wrap tightly with foil. 10) Bake for 45 minutes, until the rice on the bottom is crispy and browned. 11) Meanwhile, make the yogurt sauce: In a medium bowl, mix together the yogurt, mint, parsley, salt, pepper, cumin, ginger, garlic, lemon zest, and lemon juice. 12) In a small pan, heat the remaining tablespoon of olive oil over medium heat until shimmering. Add the barberries and sauté for 3 minutes, until warmed. Remove the pan from the heat and season with a pinch of salt. 13) To serve, carefully invert the bowl onto a serving platter or cutting board. If it does not release, take a spatula and run it along the sides, then try again. Spoon some of the yogurt sauce over the top and sprinkle with the barberries. Serve with the remaining yogurt sauce alongside. 14) Enjoy! ","['plastic sieve', 'wooden spoon', 'knife']"
https://tasty.co/recipe/mango-kulfi,"1) Add the saffron to a small bowl. Pour the hot water over the threads and soak for 5 minutes. 2) Add the heavy cream to a large bowl. Beat(0) with an electric hand mixer on high speed until soft peaks form, 3–5 minutes. 3) Gently fold the sweetened condensed milk into the whipped cream with a rubber spatula. Fold in the mango purée, then the ground cardamom and bloomed saffron with its soaking liquid, until incorporated. 4) Pour the mixture into a glass container.   Freeze for at least 8 hours, preferably overnight, until frozen solid. 5) Scoop(1) the mango kulfi into small bowls and top with rose petals and more saffron threads, if desired. 6) Enjoy! ","['whisk', 'scoop']"
https://tasty.co/recipe/indian-fried-doughnuts-gulab-jamun,"1) In a large bowl, mix the powdered milk, flour, semolina, bicarbonate of soda, lemon juice, butter, and milk until thoroughly combined. 2) Cover with plastic wrap and leave to rest for 15 minutes, until all the moisture is absorbed. 3) Take a golf ball- sized portion of dough and roll(0) into a ball. Repeat with remaining dough. 4) In a deep pot, heat the sunflower oil until it reaches 360 ° F( 160 ° C). 5) Fry the doughnuts for about 4 minutes, turning occasionally, until they are golden brown on all sides. 6) Use a slotted spoon to transfer the fried doughnuts to a paper towel- lined plate. 7) Add the sugar, water, and saffron to a saucepan over a medium heat, and stir(1). 8) Once the sugar has dissolved and is syrupy( about 5 - 7 minutes), add the doughnuts to the pan, stirring to coat in the syrup. 9) Let the doughnuts soak in the syrup for an hour. 10) Remove the doughnuts and garnish with the almonds and pistachios. 11) Enjoy! ","['rolling pin', 'wooden spoon']"
https://tasty.co/recipe/cast-iron-paella,"1) Add the chicken stock to a microwave- safe liquid measuring cup and microwave on high power for 3 minutes, until hot. Stir(0) in the saffron threads and set aside. 2) On a cutting board, pat the shrimp dry with paper towels. Season with 1 teaspoon of salt and the pepper on both sides and set aside. 3) Heat the olive oil in a 12- inch( 30 cm) cast- iron skillet over medium- high heat until it begins to shimmer. Add the chorizo and cook, stirring, until browned in spots, 3 minutes. Add the onion and cook until softened, about 3 minutes. Add the garlic and paprika and cook, stirring, until aromatic, about 30 seconds. Add the rice and stir until lightly toasted, 1 minute. 4) Add the tomatoes and reserved chicken stock and stir to combine. Reduce the heat to low and cover the pan with a lid. Cook without stirring until the rice is al dente, 15 minutes. 5) Remove the lid and arrange the shrimp, mussels, and peas on top of the rice. Cover and increase the heat to medium- high. Cook until the shrimp are opaque and the mussels are open, 5 minutes. Discard any mussels that do not open. 6) Remove the lid and pour the lemon juice over the paella. Sprinkle with the remaining teaspoon of salt and the parsley and serve. 7) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/instant-pot-chicken-piryani,"1) In a medium bowl, mix together the yogurt, lemon juice, ginger, garlic granules, garam masala, cayenne, turmeric, and salt. Add the chicken thighs and toss to coat. 2) On the Instant Pot Sauté setting, melt the butter. Add the onion and cook until caramelized, stirring(0) occasionally, 15–17 minutes. Remove half the onion and set aside for garnish. Push the CANCEL button to turn off Sauté mode. 3) Add the chicken and the marinade to the Instant Pot, then toss to combine with the onions. Add the bay leaves, rice, salt, saffron, and water. Gently stir to combine. Make sure all ingredients are submerged below the liquid. 4) Put the cover on the Instant Pot. Be sure the pressure valve is set to“ Sealing.” Use the manual setting to set the timer for 8 minutes. 5) When the timer goes off, turn pressure valve to“ Venting” to release pressure quickly. 
( Be sure to read all Instant Pot instructions carefully for safety. Be sure Instant Pot is turned off and unplugged before carefully removing the cover.) 6) Using a silicone spatula, fluff up the rice and fold to carefully combine. Serve garnishes with the reserved caramelized onions, cilantro, mint, and sliced(1) jalapeño. 7) Enjoy! ","['wooden spoon', 'knife']"
https://tasty.co/recipe/meatless-paella,"1) Heat the olive oil in a large skillet over medium heat. 2) Add the onion and cook until translucent, 3 - 4 minutes. 3) Add the garlic and cook for about 2 minutes until it is fragrant. 4) Add the yellow bell peppers, red bell peppers, and green beans. Cook stirring occasionally, for 5 minutes until tender. 5) Add the rice, smoked paprika, sweet paprika, tomato paste, salt, and pepper. Stir(0) until incorporated. Cook for 1 - 2 minutes until the rice starts to sizzle. 6) Add the canned tomatoes. Cook for 5 minutes until the liquid has evaporated slightly. 7) Add the vegetable broth, saffron threads( crush the saffron threads between your fingertips), and bay leaves. Bring to a boil on high heat. Continue cooking, stirring occasionally, until most of the liquid is absorbed by the rice, about 10 minutes. 8) Add in the peas, artichokes, and sausage, if using. Cover the pan, reduce the heat to low, and cook for 10 minutes. 9) Remove the pan from the heat and let sit covered for 10 minutes. 10) Sprinkle the fresh parsley. 11) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/beet-gnocchi,"1) Preheat the oven to 425 ° F( 220 ° C). 2) Add the beet to an oven- safe dish and pour in enough water to come ¾ of the way up the beet. Cover the dish tightly with foil and set aside. 3) Poke the potato all over with a fork and place in the center of a parchment paper- lined baking sheet. 4) Place both the beet and potato in the oven and roast for 45 minutes, until fork tender. Remove from the oven and let cool until safe to handle. 5) Gently rub the beet to remove the skin.( If you ’d like, wear rubber gloves to protect your hands from being dyed by the beet juice.) Trim(0) any remaining stem from the beet after peeling, then roughly chop. 6) Transfer the beet to a food processor, along with the egg, Parmesan, and salt. Puree until completely smooth. Set aside. 7) Peel the skin from potato and grate(1) through the small holes of a box grater, or press through a potato ricer, if you have one. 8) In a large bowl, combine the potato and the beet mixture. Fold gently to combine, being careful not to over mix. 9) Add the flour, ½ cup( 60 grams) at a time, and fold until the dough comes together. You may not need to use the full 2 cups. 10) Turn the dough out onto a lightly floured surface and knead gently until a pliable dough is formed that is tender but not sticky when handled. Divide into 8 portions. Roll(2) a dough portion into a ½-inch( 1 ¼ cm) thick rope. Cut the rope into 1- inch( 2.5 cm) pieces. Repeat with the remaining dough. 11) If desired, roll each piece of gnocchi over the tines of a fork to create ridges. 12) Bring a medium pot of well- salted water to a boil over high heat. 13) Working in batches, drop 8 - 10 gnocchi into the boiling water and cook until they begin to float. Once they start floating at the surface, let cook for 30 seconds more, then transfer from the water with a slotted spoon to a plate and set aside. 14) In a medium pan, melt 2 tablespoons of butter until just beginning to bubble. Add 1 tablespoon of sage and half of the gnocchi, to avoid overcrowding the pan. Sauté for about 1 minute per side until the gnocchi are lightly toasted and well coated with butter and sage. Repeat with the remaining butter, sage, and gnocchi. 15) Serve immediately with Parmesan cheese for garnish. 16) Enjoy! ","['knife', 'grater', 'rolling pin']"
https://tasty.co/recipe/sweet-potato-mushroom-penne,"1) Use a fork to poke holes into 1 sweet potato. Wrap the sweet potato in a damp paper towel and microwave on high for 10 - 12 minutes, until fork- tender. 2) Peel(0) and dice the other sweet potato into 1- centimeter( ½ inch) cubes. 3) Carefully scoop(1) the pulp of the cooked sweet potato into a food processor or blender. Add about 1 teaspoon each of salt and pepper and blend(2) under smooth. Add a splash of water if the puree is too thick. 4) In a pan over medium heat, add 1 tablespoon olive oil and the mushrooms. Cook until the mushrooms start to crisp, about 3 minutes. 5) Add 1 teaspoon each salt and pepper to the mushrooms and remove from the heat. Drain the mushrooms of excess oil in a paper towel- lined bowl. 6) Add 6 tablespoons of the butter and sage to the pan and cook until brown bits start to form on the bottom, being very careful to not burn the butter. 7) Once slightly brown, remove the sage and add the cubed sweet potato and 1 teaspoon each of salt and pepper. Cook about 5 minutes, until the potato becomes tender. 8) Stir(3) in the reserved purée and chicken stock. Simmer for two minutes, until the sauce thickens slightly and the mixture comes together smoothly. 9) Add the penne and mushrooms and coat evenly in the sauce. 10) Finish the pasta with 1 tablespoon butter, 1 tablespoon of olive oil, and sherry wine vinegar, stirring to combine. Remove from heat and stir in the Parmesan cheese. 11) Serve warm, garnished with chives, crushed amaretti cookies, and more Parmesan. 12) Enjoy! ","['knife', 'scoop', 'blender', 'wooden spoon']"
https://tasty.co/recipe/vegan-shepherd-s-pie,"1) Peel(0), chop(1), and boil the potatoes for 10 - 15 minutes until soft. 2) Meanwhile, chop the carrots, celery, and onion, sauté in vegan butter or oil for a few minutes. 3) Add the mushrooms, and cook until the edges begin to darken. Add the garlic, and season with salt and pepper. 4) Add the tomato paste, flour, thyme, and sage. 5) Slowly add the veggie broth and wine, stirring(2) continuously. Let simmer for a few minutes to thicken. 6) Mash the potatoes and add the soy milk and vegan butter. Add more if needed until smooth. Season with salt and pepper to taste. 7) Lay the veggie filling into a baking dish, the spread the mashed potatoes over top. At this time you can get creative with designs and patterns for the top. The rougher the surface, the crispier it will turn out. 8) Spray the surface with cooking oil. Broil for 10 - 15 minutes, or until the top is crispy. 9) Enjoy! ","['peeler', 'knife', 'wooden spoon']"
https://tasty.co/recipe/pumpkin-sage-pasta,"1) Heat the oil in a medium pot over medium heat. Add the onion, garlic, red pepper flakes, and dried sage and cook until onions are translucent, stirring(0) occasionally. 2) Add the almond milk, pumpkin puree, salt, pepper, and nutmeg. Stir until a smooth, creamy sauce forms. Heat through. 3) Add the cooked pasta and and stir to coat. 4) Serve warm. 5) Enjoy! ",['wooden spoon']
